OpenTime,Open,High,Low,Close,Volume,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
2020-09-01,0.0005109,0.003888,0.0005109,0.0007347,6092423.32000000,,,,,0.0001178
2020-09-02,0.0007396,0.0007785,0.000528,0.0006368,5673943.27000000,,,,,0.0001057
2020-09-03,0.0006357,0.000785,0.0004611,0.000481,6199378.59000000,,,,,0.0001003
2020-09-04,0.0004804,0.0005495,0.0004199,0.0004377,3583902.69000000,,,,,8.23e-05
2020-09-05,0.0004365,0.0004849,0.0001322,0.0001851,20570692.80000000,,,,,7.83e-05
2020-09-06,0.0001854,0.00034,0.000113,0.0003098,37645456.85000000,,,,,6.03e-05
2020-09-07,0.0003099,0.0003287,0.0002204,0.0002754,18490215.97000000,,,,,6.35e-05
2020-09-08,0.0002751,0.0002885,0.0002292,0.0002344,9431883.17000000,,,,,7.12e-05
2020-09-09,0.0002346,0.0003107,0.0002156,0.0002816,13145863.33000000,,,,,7.49e-05
2020-09-10,0.0002817,0.0003033,0.0002174,0.00023,12213439.49000000,,,,,6.62e-05
2020-09-11,0.0002306,0.0002857,0.0001979,0.0002608,14451462.86000000,,,,,6.68e-05
2020-09-12,0.000261,0.000263,0.0002243,0.0002521,11017116.46000000,,,,,6.58e-05
2020-09-13,0.0002518,0.0002531,0.0002119,0.0002254,4778841.07000000,,,,,6.44e-05
2020-09-14,0.0002256,0.0002497,0.0002094,0.0002302,8110509.07000000,,,,,6.29e-05
2020-09-15,0.0002306,0.0002467,0.0001544,0.000163,13590826.29000000,,,,,6.12e-05
2020-09-16,0.000163,0.0001659,0.0001326,0.0001383,7596538.94000000,,,,,5.79e-05
2020-09-17,0.0001387,0.0001503,0.0001224,0.0001404,8795210.26000000,,,,,5.84e-05
2020-09-18,0.0001403,0.0001702,0.0001401,0.000155,10588696.44000000,,,,,6.2e-05
2020-09-19,0.0001547,0.0001754,0.0001466,0.0001602,8339391.79000000,,,,,5.75e-05
2020-09-20,0.0001602,0.0001761,0.000145,0.0001505,7368024.86000000,0.0020005,,,,5.26e-05
2020-09-21,0.0001507,0.0001588,0.000131,0.0001354,5308879.97000000,0.000449,,,,5.17e-05
2020-09-22,0.0001355,0.0001396,0.0001275,0.000132,6300244.05000000,0.000449,,,,5.14e-05
2020-09-23,0.0001321,0.0001384,0.0001177,0.0001238,7829007.29000000,0.00033125,,,,5.15e-05
2020-09-24,0.0001241,0.000138,0.000122,0.0001314,4883173.06000000,0.00029895000000000003,,,,5.01e-05
2020-09-25,0.0001313,0.0001345,0.0001261,0.0001314,3242833.52000000,0.0002265,,,,4.79e-05
2020-09-26,0.0001313,0.0001342,0.0001268,0.00013,2655142.06000000,0.0002232,,,,4.79e-05
